COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,PHYLOGENY_SNAPSHOT_RES,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,average_generation,chg_env,deletion_mut_cnt,environment,genome_length,insertion_mut_cnt,lineage_length_genotypes,lineages_max_deleterious_steps,lineages_max_taxon_volatility,lineages_max_unique_taxa,lineages_mean_deleterious_steps,lineages_mean_taxon_volatility,lineages_mean_unique_taxa,lineages_min_deleterious_steps,lineages_min_taxon_volatility,lineages_min_unique_taxa,lineages_variance_deleterious_steps,lineages_variance_taxon_volatility,lineages_variance_unique_taxa,match_score_all,match_score_even,match_score_odd,match_score_odd_even,optimal_plastic,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,phylo_ave_depth,phylo_current_phylogenetic_diversity,phylo_diversity,phylo_max_evolutionary_distinctiveness,phylo_max_pairwise_distance,phylo_mean_evolutionary_distinctiveness,phylo_mean_pairwise_distance,phylo_min_evolutionary_distinctiveness,phylo_min_pairwise_distance,phylo_mrca_changes,phylo_mrca_depth,phylo_num_roots,phylo_num_taxa_extant,phylo_num_taxa_tree,phylo_sum_pairwise_distance,phylo_total_orgs,phylo_variance_evolutionary_distinctiveness,phylo_variance_pairwise_distance,plastic_odd_even,substitution_mut_cnt,total_mut_cnt,update
0.0025,1,events-B-u0_phase-two.cfg,200000,21235,0.0,29002.7,False,1135,b-u0_phase-two,118,1144,1976,360,677,62,351.238,664.564,58.554,345,656,58,8.05718,20.921,0.567273,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1973.7,6775,10.6525,993.519,189,188.743,88.3137,26.9191,1,63,1892,1,2130,6776,2.00241e+08,3600,14327.7,1011.12,False,1582,3861,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21236,0.0,27601.4,False,153,b-u0_phase-two,116,149,1686,268,493,22,261.675,483.257,16.4913,256,475,15,5.86193,14.7109,1.3995,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1689.32,5599,10.292,1240.36,251,265.202,142.55,32.8712,1,47,1583,1,1785,5600,2.26971e+08,3600,20317.4,4898.26,False,1742,2044,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21237,0.0,29257.5,False,919,b-u0_phase-two,104,909,2031,343,653,63,335.915,643.251,57.1322,330,634,54,5.47269,11.2923,4.19409,4,1,5,6,False,110101,110101,110101,not;nand;and;ornot;or;andnot,2030.27,5636,10.2841,2111.59,173,205.705,99.398,25.7386,1,49,1956,1,1815,5637,1.63629e+08,3600,17463.4,2128.5,False,1849,3677,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21238,0.0,30704.7,False,68,b-u0_phase-two,114,66,1433,219,408,25,210.81,400.384,22.4467,206,392,22,3.19027,5.76241,0.328591,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1447.27,4675,10.1909,2249.13,119,235.3,73.4654,30.3054,1,43,1400,1,1793,4676,1.18024e+08,3600,23921.8,773.083,False,1435,1569,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21239,0.0,31692.3,False,454,b-u0_phase-two,107,445,1872,297,560,41,287.616,547.482,35.0897,281,538,34,7.77788,14.9666,1.24145,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1896.34,6313,10.5465,1253.62,275,193.754,114.038,24.8753,1,53,1774,1,2028,6314,2.34391e+08,3600,16992.6,4014.86,False,1867,2766,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21240,0.0,32793.7,False,72,b-u0_phase-two,101,55,1393,193,360,29,185.944,351.805,26.4543,182,348,26,3.97461,4.25802,0.330941,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1398.57,4479,10.0146,1523.45,185,235.469,55.6387,17.8045,1,60,1324,1,1662,4480,7.67975e+07,3600,22157,841.14,False,1395,1522,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21241,0.0,31287.5,False,967,b-u0_phase-two,103,961,1832,317,589,52,307.791,575.246,43.0492,304,569,42,4.12881,8.74463,1.89763,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1840.95,5980,10.4797,1634.03,174,196.46,85.2496,19.6286,1,55,1773,1,1971,5981,1.65507e+08,3600,14132.4,1071.18,False,1642,3570,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21242,0.0,33070.4,False,585,b-u0_phase-two,99,576,1858,316,587,46,308.08,574.247,42.5075,300,558,42,9.32501,21.26,0.51761,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1850.25,5829,10.3338,1658.16,204,187.924,113.069,29.3049,1,49,1770,1,1868,5830,1.97167e+08,3600,13950.4,2741.08,False,1737,2898,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21243,0.0,36525.6,False,596,b-u0_phase-two,102,602,1430,226,432,40,215.407,420.009,34.1877,209,411,33,7.21763,16.1881,1.11117,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1444.16,4953,10.2246,1439.04,141,196.06,77.3193,21.8311,1,50,1393,1,1817,4954,1.27564e+08,3600,14408.8,858.077,False,1242,2440,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21244,0.0,54693.8,False,297,b-u0_phase-two,64,287,900,181,334,34,174.215,327.642,31.6888,170,321,31,3.15408,5.68971,0.557703,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,940.268,2999,9.47702,2003.2,65,211.917,27.0741,8.22513,1,89,918,1,1433,3000,2.77787e+07,3600,23217.8,237.906,False,668,1252,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21245,0.0,35516.7,False,172,b-u0_phase-two,104,182,1493,206,384,39,195.267,369.592,31.119,189,361,29,5.77108,11.7447,1.9979,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1511.71,5220,10.3961,1308.57,176,182.375,81.888,18.8038,1,62,1445,1,1908,5221,1.48977e+08,3600,13047,1681.08,False,1460,1814,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21246,0.0,27417.2,False,662,b-u0_phase-two,123,667,1835,297,564,56,285.015,547.116,51.5903,278,535,50,7.49718,17.7435,0.766098,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1842.16,6126,10.4356,2263.91,483,244.874,123.848,35.7726,1,39,1620,1,1938,6127,2.32457e+08,3600,27465.3,14142.5,False,1767,3096,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21247,0.0,28099.9,False,512,b-u0_phase-two,117,504,1750,262,500,61,252.924,486.935,52.5382,247,478,52,10.1461,27.0429,1.49107,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1761.62,5690,10.4697,1073.85,141,192.118,71.3864,19.124,1,36,1713,1,1975,5691,1.39155e+08,3600,12569.6,1035.71,False,1757,2773,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21248,0.0,27845.5,False,824,b-u0_phase-two,115,821,1868,308,577,43,294.027,554.854,33.7997,286,544,33,14.0291,33.4777,1.38218,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1859.2,6306,10.461,2755.83,252,212.159,117.293,25.8018,1,50,1759,1,1982,6307,2.30267e+08,3600,20541.8,3183.44,False,1627,3272,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21249,0.0,25046.4,False,51,b-u0_phase-two,113,28,1562,226,440,38,219.807,430.649,33.491,214,424,33,5.05545,8.09364,0.428057,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1579.37,5121,10.1578,1399.86,153,260.018,81.8158,36.9047,1,27,1523,1,1729,5122,1.22221e+08,3600,18854.9,970.065,False,1657,1736,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21250,0.0,31366.5,False,76,b-u0_phase-two,111,81,1621,232,448,27,220.707,435.226,23.4424,215,428,22,10.4164,15.7387,0.39283,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1619.07,4982,10.242,1422.85,213,227.873,62.7498,21.7185,1,68,1526,1,1779,4983,9.92408e+07,3600,17625.7,1237.69,False,1632,1789,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21251,0.0,36753,False,378,b-u0_phase-two,100,383,1545,251,482,34,243.643,470.045,29.5243,239,464,29,4.56733,8.84059,0.517296,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1561.04,4514,10.186,1329.99,113,191.887,42.7435,23.0673,1,57,1520,1,1747,4515,6.51895e+07,3600,14719.7,367.489,False,1483,2244,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21252,0.0,40183.3,False,303,b-u0_phase-two,89,301,1424,232,435,39,223.789,424.634,36.5169,219,416,36,4.00374,7.70304,0.41839,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1439.38,4324,9.98097,1165,167,197.569,62.022,12.8101,1,66,1367,1,1660,4325,8.54024e+07,3600,14534.1,1697.32,False,1356,1960,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21253,0.0,26489.4,False,929,b-u0_phase-two,123,923,2063,328,631,52,320.982,619.799,46.755,316,612,45,6.09263,17.72,2.86867,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2069.31,6340,10.5196,2084.38,258,204.117,138.272,22.2178,1,39,1952,1,2033,6341,2.85604e+08,3600,16719.1,8544.52,False,1963,3815,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21254,0.0,26268.8,False,58,b-u0_phase-two,132,59,1648,251,459,29,238.455,439.719,25.4558,230,427,25,32.0388,72.8797,0.441593,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1638.53,5762,10.4447,2756.64,288,250.008,172.349,28.7689,1,34,1510,1,1922,5763,3.18171e+08,3600,21460.3,9000.44,False,1725,1842,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21255,0.0,30505,False,1586,b-u0_phase-two,101,1565,2071,387,741,115,379.695,725.933,109.639,373,717,109,5.94902,16.1896,0.822112,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2083.74,5899,10.2848,2510.51,204,203.16,121.092,24.724,1,66,2003,1,1819,5900,2.00222e+08,3600,15973.3,2968.02,False,1780,4931,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21256,0.0,43710,False,162,b-u0_phase-two,82,158,1265,196,371,26,189.544,361.731,21.3143,184,354,20,4.56622,9.61953,0.97113,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1279.35,3758,9.81542,3530.54,105,207.594,52.6002,13.4868,1,73,1240,1,1559,3759,6.3881e+07,3600,24984.3,618.456,False,1205,1525,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21257,0.0,27358.8,False,989,b-u0_phase-two,117,989,2016,357,668,49,347.742,656.845,46.294,341,647,45,6.35723,16.8164,0.654944,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2027.17,6261,10.4793,1134.15,229,199.776,104.674,24.2175,1,47,1926,1,1976,6262,2.0425e+08,3600,14380.2,4450.81,False,1845,3823,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21258,0.0,29758.7,False,606,b-u0_phase-two,112,596,1910,293,567,52,282.95,554.556,48.598,274,542,48,12.8025,28.6746,0.593522,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1920.7,5898,10.3583,1067.12,173,200.942,103.55,24.1727,1,53,1854,1,1903,5899,1.87401e+08,3600,13843.9,1741.93,False,1768,2970,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21259,0.0,27617.9,False,203,b-u0_phase-two,120,210,1708,260,483,28,248.98,471,25.3712,243,464,25,10.1547,15.8063,0.26813,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1713.45,5254,10.2566,1567.68,154,236.696,76.6446,30.8726,1,43,1651,1,1786,5255,1.22172e+08,3600,22245.8,983.447,False,1715,2128,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21260,0.0,51530.2,False,293,b-u0_phase-two,69,292,890,152,286,35,147.189,279.035,31.5757,143,273,30,2.20917,3.84663,0.619982,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,908.618,2979,9.36981,1358.5,98,234.523,31.9103,9.17429,1,69,865,1,1400,2980,3.12497e+07,3600,33099.7,431.534,False,789,1374,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21261,0.0,28451,False,705,b-u0_phase-two,119,707,1912,316,606,46,308.252,596.763,43.4486,302,588,43,7.38427,15.5337,0.462682,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1924.43,6221,10.5913,1157.73,168,187.845,94.997,21.562,1,43,1855,1,2062,6222,2.01858e+08,3600,11696.3,1639.74,False,1733,3145,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21262,0.0,31118.1,False,956,b-u0_phase-two,105,949,1854,292,555,65,280.612,540.176,62.5362,274,529,61,13.4334,32.3159,0.78956,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1860.85,5840,10.417,1693.01,239,202.049,115.721,32.1149,1,45,1764,1,1945,5841,2.18775e+08,3600,16671.5,3512.74,False,1660,3565,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21263,0.0,41121.6,False,1070,b-u0_phase-two,59,1012,1630,297,570,103,290.009,562.092,97.9178,286,557,97,3.88638,6.18033,0.736387,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1652.99,3370,8.9401,1193.27,48,280.015,21.4537,13.148,1,68,1637,1,1277,3371,1.74789e+07,3600,49751.7,79.9579,False,1391,3473,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21264,0.0,43161.2,False,85,b-u0_phase-two,83,88,1126,159,302,24,153.851,295.623,20.4465,150,289,20,3.28553,7.00401,0.349068,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1134.8,3552,9.88503,1423.24,104,201.065,57.1258,17.1083,1,92,1096,1,1550,3553,6.85781e+07,3600,14744.1,554.512,False,1105,1278,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21265,0.0,53332.8,False,151,b-u0_phase-two,75,153,918,152,272,19,145.275,264.719,15.7844,141,260,15,3.53688,4.93592,0.620865,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,943.279,3047,9.56147,1711.72,78,204.796,30.1008,12.4016,1,92,920,1,1461,3048,3.21034e+07,3600,22270.5,265.489,False,837,1141,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21266,0.0,35828.2,False,71,b-u0_phase-two,96,64,1504,234,433,37,226.511,420.333,32.4948,222,412,32,4.04285,7.08462,0.427422,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1514.63,4423,10.0196,2663.1,202,228.884,69.8078,35.1565,1,58,1421,1,1623,4424,9.18847e+07,3600,28693.5,1844.21,False,1472,1607,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21267,0.0,26656.8,False,88,b-u0_phase-two,106,69,1759,257,487,43,243.961,464.023,37.4513,238,455,34,11.9879,33.4349,2.1025,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1776.27,5149,10.1019,2885.03,210,272.008,118.19,36.1246,1,43,1689,1,1695,5150,1.69681e+08,3600,31573.9,3734.64,False,1812,1969,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21268,0.0,30470.2,False,936,b-u0_phase-two,106,928,1832,283,529,58,274.919,517.126,53.9415,269,506,52,4.69093,9.78718,1.25258,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1841.14,6162,10.3936,1230.04,236,205.496,127.894,31.7783,1,55,1736,1,1914,6163,2.34141e+08,3600,17095,3882.86,False,1686,3550,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21269,0.0,33141.6,False,586,b-u0_phase-two,111,590,1736,277,543,43,269.157,528.762,37.7351,265,523,37,4.43993,12.7244,1.09594,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1744.7,5125,10.2762,2710.89,153,211.675,80.9898,29.0126,1,60,1685,1,1842,5126,1.37323e+08,3600,16070.2,1275.64,False,1526,2702,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21270,0.0,28893.4,False,591,b-u0_phase-two,114,580,1874,294,567,43,284.773,554.232,30.548,278,545,29,7.24666,15.4028,6.37461,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1896.98,6418,10.5233,2498.71,197,209.892,113.022,21.8946,1,40,1815,1,2033,6419,2.3345e+08,3600,21074.9,2089.59,False,1744,2915,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21271,0.0,28921.9,False,45,b-u0_phase-two,117,47,1558,220,419,22,213.302,408.237,19.4478,208,399,19,5.44769,15.977,0.341804,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1575.4,5008,10.1779,2261.28,217,260.739,96.8783,37.742,1,41,1494,1,1735,5009,1.45729e+08,3600,26321.7,2822.39,False,1612,1704,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21272,0.0,28690.9,False,811,b-u0_phase-two,115,809,1674,279,524,55,266.824,504.733,46.5477,260,493,44,14.6545,57.2767,13.766,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1684.36,5540,10.3916,1448.07,290,210.045,130.542,22.1172,1,33,1557,1,1939,5541,2.45274e+08,3600,15355.8,9846.56,False,1613,3233,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21273,0.0,33779.5,False,478,b-u0_phase-two,98,471,1434,194,368,44,184.856,355.414,38.413,180,348,37,3.66133,7.32149,1.18114,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1436.74,4853,10.2176,1509.36,131,200.736,57.1158,18.8206,1,73,1385,1,1811,4854,9.36102e+07,3600,18875,530.527,False,1367,2316,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21274,0.0,29804.5,False,402,b-u0_phase-two,116,402,1875,281,534,60,273.16,523.64,55.5613,268,515,55,5.67497,12.8306,0.561165,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1875.26,5640,10.4758,2204.71,116,190.139,74.2289,19.371,1,60,1831,1,1956,5641,1.41925e+08,3600,16093.7,525.847,False,1812,2616,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21275,0.0,9434.38,False,701,b-u0_phase-two,294,334,2077,499,902,140,489.98,884.049,130.852,479,868,130,14.2457,38.3383,2.5246,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2069.63,11849,11.2413,2646.73,438,343.512,227.4,59.9016,1,16,1867,1,2706,11850,8.32253e+08,3600,47680.2,8250.87,False,2562,3597,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21276,0.0,28437.1,False,782,b-u0_phase-two,142,810,2015,311,587,63,301.192,576.853,53.2118,293,560,46,5.92967,16.2093,11.0217,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2020.48,7397,10.7285,3367.19,276,197.736,144.614,32.4811,1,53,1884,1,2162,7398,3.37824e+08,3600,20000.2,4663.52,False,1870,3462,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21277,0.0,28225.7,False,89,b-u0_phase-two,115,86,1734,238,442,30,229.71,430.801,26.4923,224,422,26,7.05032,13.1304,0.480403,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1730.06,5614,10.2846,2466.18,269,254.549,148.274,40.9889,1,51,1599,1,1753,5615,2.27694e+08,3600,30044.8,4949.15,False,1755,1930,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21278,0.0,29328.9,False,1067,b-u0_phase-two,107,1062,2006,351,662,66,343.004,650.436,63.2887,330,632,62,15.815,35.0402,0.544524,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2012.18,5957,10.319,935.061,244,202.01,110.614,29.5795,1,55,1894,1,1881,5958,1.95581e+08,3600,13170.3,4158.52,False,1723,3852,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21279,0.0,26424.4,False,1304,b-u0_phase-two,127,1309,2075,379,715,97,361.784,686.241,72.7712,348,667,68,16.6099,45.3099,16.2189,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2087.5,8244,10.7747,1528.49,467,203.693,143.499,39.1789,1,36,1874,1,2216,8245,3.52177e+08,3600,16135.6,9952.37,False,1787,4400,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21280,0.0,26948.4,False,1003,b-u0_phase-two,124,1005,1905,326,594,50,317.517,580.01,46.5137,309,565,46,12.4504,48.3194,0.499437,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1917.51,6271,10.4888,1351.46,255,222.329,151.328,34.989,1,47,1806,1,2003,6272,3.03414e+08,3600,17809.7,3756.8,False,1780,3788,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21281,0.0,29323.6,False,124,b-u0_phase-two,120,130,1410,204,384,50,191.571,362.691,33.8266,182,349,30,25.8812,72.8655,10.4248,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1423.23,5733,10.5129,1442.51,299,218.616,159.581,30.4929,1,44,1303,1,2018,5734,3.24773e+08,3600,16061.5,7627.87,False,1389,1643,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21282,0.0,30227.7,False,913,b-u0_phase-two,109,906,1940,306,598,45,296.958,588.082,40.7648,291,578,40,5.63383,12.442,0.600881,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1950.53,6278,10.3853,1642.99,146,193.112,75.9752,11.8949,1,53,1893,1,1943,6279,1.43339e+08,3600,15523.2,980.143,False,1718,3537,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21283,0.0,27453.7,False,850,b-u0_phase-two,125,857,1922,318,588,53,309.722,577.076,47.5642,303,568,47,6.66877,15.5019,0.740642,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1942.51,6647,10.598,1420.39,173,185.949,109.25,19.737,1,51,1870,1,2102,6648,2.41241e+08,3600,13851.6,1766.88,False,1698,3405,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21284,0.0,45280.3,False,234,b-u0_phase-two,82,235,1210,201,376,25,193.636,367.028,19.8902,189,362,19,5.26985,7.82877,0.849279,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1224.25,3895,9.99519,1112.72,97,176.691,31.1882,18.5419,1,83,1190,1,1666,3896,4.32563e+07,3600,12846,364.121,False,1129,1598,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21285,0.0,27587.9,False,792,b-u0_phase-two,119,796,2061,339,651,44,331.268,637.456,36.6491,326,629,36,6.22951,16.2106,0.966067,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2061.77,6865,10.5671,1205.14,315,216.605,109.4,27.7882,1,53,1922,1,2029,6866,2.25079e+08,3600,16113,5592.54,False,1836,3424,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21286,0.0,31144,False,427,b-u0_phase-two,104,416,1647,254,477,60,245.456,467.647,56.4567,241,461,56,4.84793,6.85149,0.453687,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1650.61,5142,10.3764,2466.94,146,185.705,59.4737,19.0603,1,57,1596,1,1907,5143,1.08086e+08,3600,16506,1693.59,False,1573,2416,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21287,0.0,30445.8,False,648,b-u0_phase-two,108,652,1917,261,490,48,251.272,474.142,39.9984,247,465,39,6.76479,13.4412,1.41348,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1913.49,5878,10.3674,2737.26,260,224.426,137.261,27.8272,1,42,1796,1,1884,5879,2.43471e+08,3600,18647,4087.05,False,1861,3161,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21288,0.0,4618.48,False,3558,b-u0_phase-two,636,3556,1629,507,961,253,490.819,935.278,229.453,475,901,226,30.244,97.2595,17.9651,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1642.52,15251,11.6738,6305.45,571,559.383,326.296,151.894,1,13,1363,1,3361,15252,1.84242e+09,3600,92867.7,15225.6,False,2651,9765,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21289,0.0,37139.7,False,300,b-u0_phase-two,98,307,1396,206,397,38,198.876,386.303,30.676,194,372,29,4.14432,9.05489,1.97272,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1402.65,4939,10.2678,1106.9,261,193.197,51.5731,27.1547,1,70,1275,1,1892,4940,9.22585e+07,3600,19096.9,1900.4,False,1394,2001,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21290,0.0,33337.4,False,72,b-u0_phase-two,102,58,1443,214,419,41,207.314,411.431,38.4306,203,403,38,2.92998,4.55351,0.312519,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1443.35,4298,10.1309,1416.27,100,199.566,49.6767,18.9956,1,61,1406,1,1693,4299,7.11508e+07,3600,13851.5,660.401,False,1421,1551,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21291,0.0,39469.2,False,807,b-u0_phase-two,75,774,1617,264,511,61,256.104,499.611,57.7165,252,495,57,3.38066,9.36085,0.558609,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1633.31,3810,9.57575,1007.3,87,210.504,35.6528,12.4981,1,76,1600,1,1446,3811,3.72477e+07,3600,19556.1,579.638,False,1454,3035,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21292,0.0,30050.6,False,1025,b-u0_phase-two,109,1019,2052,331,633,46,319.779,614.085,39.5651,313,606,39,7.09055,16.5908,0.880325,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2061.15,6385,10.4842,1079.66,286,191.891,159.667,34.9137,1,44,1938,1,1973,6386,3.10613e+08,3600,12794.3,8844.1,False,1829,3873,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21293,0.0,46279.5,False,303,b-u0_phase-two,79,303,1111,183,331,30,177.417,324.65,26.6247,173,320,26,3.70631,4.41003,0.483801,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1135.58,3516,9.84007,1727.36,65,192.421,37.0414,9.53631,1,81,1112,1,1524,3517,4.29875e+07,3600,15007.3,144.118,False,1014,1620,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21294,0.0,32003.9,False,594,b-u0_phase-two,112,592,1777,293,553,49,283.164,537.3,43.6599,277,529,43,5.94824,15.9948,0.864026,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1779.16,6400,10.4512,1314.99,181,198.473,84.033,14.9458,1,45,1716,1,1970,6401,1.62979e+08,3600,14815.9,1243.54,False,1675,2861,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21295,0.0,34916.6,False,862,b-u0_phase-two,100,864,1805,297,555,40,287.898,544.243,35.0079,282,535,34,9.64734,15.8897,1.03844,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1811.76,5666,10.3491,3297.16,179,181.338,69.7989,18.532,1,50,1738,1,1896,5667,1.25391e+08,3600,21527.7,1182.16,False,1641,3367,200000
0.0025,1,events-B-u0_phase-two.cfg,200000,21296,0.0,29984.7,False,525,b-u0_phase-two,111,521,1698,266,499,39,257.678,486.325,34.8355,252,479,34,6.35427,12.6887,0.853425,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1699.04,5444,10.2823,3551.83,320,233.109,128.313,30.8262,1,52,1556,1,1866,5445,2.2327e+08,3600,41321,5056.75,False,1615,2661,200000
